dtm,SS_Price,DA_Price,ND,EMBEDDED_WIND_GENERATION,EMBEDDED_SOLAR_GENERATION
2021-12-04 22:30:00,2.0,183.25,26846,3612,0
2021-12-04 23:00:00,215.0,181.99,25321,3616,0
2021-12-04 23:30:00,142.6,181.99,24175,3619,0
2021-12-05 00:00:00,80.0,176.35,23912,3624,0
2021-12-05 00:30:00,80.0,176.35,24323,3629,0
2021-12-05 01:00:00,65.0,162.85,23863,3603,0
2021-12-05 01:30:00,202.0,162.85,23121,3577,0
2021-12-05 02:00:00,0.0,144.8,22322,3600,0
2021-12-05 02:30:00,124.32,144.8,21896,3622,0
2021-12-05 03:00:00,117.04,141.37,21440,3591,0
2021-12-05 03:30:00,105.96,141.37,21067,3560,0
2021-12-05 04:00:00,100.0,154.11,20746,3538,0
2021-12-05 04:30:00,65.0,154.11,20617,3516,0
2021-12-05 05:00:00,-68.08,166.83,20885,3491,0
2021-12-05 05:30:00,-63.72,166.83,21080,3465,1
2021-12-05 06:00:00,209.9,156.38,22053,3394,0
2021-12-05 06:30:00,215.0,156.38,23011,3323,0
2021-12-05 07:00:00,221.5,186.45,24247,3240,0
2021-12-05 07:30:00,222.0,186.45,25493,3157,0
2021-12-05 08:00:00,220.0,188.36,27307,3063,43
2021-12-05 08:30:00,220.0,188.36,28971,2968,206
2021-12-05 09:00:00,235.0,189.55,30624,2844,378
2021-12-05 09:30:00,245.0,189.55,31629,2720,636
2021-12-05 10:00:00,278.0,195.41,32362,2620,1040
2021-12-05 10:30:00,278.0,195.41,33039,2520,1340
2021-12-05 11:00:00,278.0,191.51,33331,2454,1670
2021-12-05 11:30:00,235.0,191.51,33907,2387,1560
2021-12-05 12:00:00,149.25,206.65,35029,2316,1650
2021-12-05 12:30:00,149.25,206.65,35478,2244,1460
2021-12-05 13:00:00,149.25,213.0,35691,2129,1280
2021-12-05 13:30:00,149.25,213.0,35701,2014,1040
2021-12-05 14:00:00,220.0,198.36,36084,1896,920
2021-12-05 14:30:00,149.25,198.36,36569,1778,492
2021-12-05 15:00:00,149.25,267.91,37362,1647,183
2021-12-05 15:30:00,149.25,267.91,38236,1515,23
2021-12-05 16:00:00,149.25,305.07,40437,1393,0
2021-12-05 16:30:00,270.0,305.07,41868,1271,0
2021-12-05 17:00:00,270.0,271.88,42163,1172,0
2021-12-05 17:30:00,270.0,271.88,41756,1072,0
2021-12-05 18:00:00,157.0,248.38,41118,991,0
2021-12-05 18:30:00,154.70802,248.38,40575,910,0
2021-12-05 19:00:00,186.0,216.12,39573,841,0
2021-12-05 19:30:00,149.6,216.12,38562,772,0
2021-12-05 20:00:00,270.0,201.17,37702,735,0
2021-12-05 20:30:00,150.0,201.17,36562,698,0
2021-12-05 21:00:00,250.0,200.96,35168,705,0
2021-12-05 21:30:00,150.0,200.96,33624,711,0
2021-12-05 22:00:00,148.1,213.01,31944,758,0
2021-12-05 22:30:00,70.0,213.01,30247,805,0
2021-12-05 23:00:00,141.0,207.07,28209,891,0
2021-12-05 23:30:00,148.25,207.07,27144,977,0
2021-12-06 00:00:00,-20.0,193.42,26934,1073,0
2021-12-06 00:30:00,215.0,193.42,27205,1169,0
2021-12-06 01:00:00,215.0,168.21,26817,1314,0
2021-12-06 01:30:00,212.0,168.21,26179,1458,0
2021-12-06 02:00:00,215.0,149.81,25493,1590,0
2021-12-06 02:30:00,211.0,149.81,25186,1722,0
2021-12-06 03:00:00,211.0,157.76,24791,1826,0
2021-12-06 03:30:00,158.5,157.76,24372,1929,0
2021-12-06 04:00:00,90.0,174.52,24082,2041,0
2021-12-06 04:30:00,82.0,174.52,24128,2152,0
2021-12-06 05:00:00,215.0,219.72,24736,2244,0
2021-12-06 05:30:00,215.0,219.72,25983,2336,0
2021-12-06 06:00:00,230.0,203.49,28988,2396,0
2021-12-06 06:30:00,214.0,203.49,31877,2455,1
2021-12-06 07:00:00,143.0,249.27,35429,2481,0
2021-12-06 07:30:00,334.81013,249.27,37598,2506,0
2021-12-06 08:00:00,327.88,247.69,38816,2555,4
2021-12-06 08:30:00,344.20966,247.69,39267,2604,93
2021-12-06 09:00:00,335.64,237.52,40054,2656,228
2021-12-06 09:30:00,339.99,237.52,40528,2708,341
2021-12-06 10:00:00,325.11,219.0,40437,2701,431
2021-12-06 10:30:00,308.06,219.0,40785,2694,498
2021-12-06 11:00:00,295.04,209.21,41043,2688,545
2021-12-06 11:30:00,298.89,209.21,41131,2682,745
2021-12-06 12:00:00,297.8,212.4,41124,2694,902
2021-12-06 12:30:00,294.0,212.4,40916,2706,1110
2021-12-06 13:00:00,279.9,207.27,41101,2705,1080
2021-12-06 13:30:00,294.0,207.27,40645,2703,999
2021-12-06 14:00:00,315.0,217.15,40339,2708,860
2021-12-06 14:30:00,300.0,217.15,40282,2712,509
2021-12-06 15:00:00,300.0,247.42,40762,2639,228
2021-12-06 15:30:00,380.0,247.42,41411,2565,29
2021-12-06 16:00:00,279.0296,267.69,42937,2543,0
2021-12-06 16:30:00,350.0,267.69,44213,2521,0
2021-12-06 17:00:00,288.91,229.31,44600,2520,0
2021-12-06 17:30:00,344.5,229.31,44435,2519,0
2021-12-06 18:00:00,277.41,206.98,44020,2556,0
2021-12-06 18:30:00,154.1,206.98,43384,2593,0
2021-12-06 19:00:00,270.0,198.8,41962,2598,0
2021-12-06 19:30:00,315.0,198.8,40770,2602,0
2021-12-06 20:00:00,154.2,180.64,39704,2602,0
2021-12-06 20:30:00,245.0,180.64,38030,2601,0
2021-12-06 21:00:00,230.0,171.3,36180,2554,0
2021-12-06 21:30:00,100.0,171.3,34100,2507,0
2021-12-06 22:00:00,202.0,148.01,32031,2463,0
2021-12-06 22:30:00,100.0,148.01,30149,2419,0
2021-12-06 23:00:00,154.25,168.77,28049,2308,0
2021-12-06 23:30:00,154.25,168.77,26916,2197,0
2021-12-07 00:00:00,154.0,172.37,26732,2115,0
2021-12-07 00:30:00,235.0,172.37,27206,2032,0
2021-12-07 01:00:00,235.0,169.5,27130,1899,0
2021-12-07 01:30:00,284.95,169.5,26675,1765,0
2021-12-07 02:00:00,235.0,173.54,26614,1611,0
2021-12-07 02:30:00,235.0,173.54,26347,1456,0
2021-12-07 03:00:00,235.0,184.48,26109,1361,0
2021-12-07 03:30:00,235.0,184.48,25760,1265,0
2021-12-07 04:00:00,230.0,197.63,25717,1266,0
2021-12-07 04:30:00,101.0,197.63,25841,1267,0
2021-12-07 05:00:00,106.0,238.32,26484,1308,0
2021-12-07 05:30:00,101.0,238.32,27700,1349,0
2021-12-07 06:00:00,147.11,267.15,30671,1458,1
2021-12-07 06:30:00,110.0,267.15,33278,1566,0
2021-12-07 07:00:00,152.6,270.83,36471,1703,0
2021-12-07 07:30:00,154.25,270.83,38166,1840,3
2021-12-07 08:00:00,282.0,264.9,39068,2032,10
2021-12-07 08:30:00,280.0,264.9,39503,2224,42
2021-12-07 09:00:00,280.0,219.66,40933,2554,127
2021-12-07 09:30:00,155.0,219.66,41425,2883,203
2021-12-07 10:00:00,154.75,190.63,41574,3212,247
2021-12-07 10:30:00,154.7,190.63,41527,3541,251
2021-12-07 11:00:00,155.6,183.65,41421,3842,345
2021-12-07 11:30:00,265.0,183.65,41566,4143,359
2021-12-07 12:00:00,265.0,187.69,41421,4313,341
2021-12-07 12:30:00,265.0,187.69,41153,4482,424
2021-12-07 13:00:00,258.5,180.24,40915,4615,603
2021-12-07 13:30:00,250.0,180.24,40523,4747,556
2021-12-07 14:00:00,250.0,182.86,40330,4774,403
2021-12-07 14:30:00,246.95,182.86,40138,4801,342
2021-12-07 15:00:00,155.6,230.36,40377,4651,158
2021-12-07 15:30:00,155.6,230.36,41296,4500,25
2021-12-07 16:00:00,217.84,221.27,42849,4392,0
2021-12-07 16:30:00,250.0,221.27,43898,4284,0
2021-12-07 17:00:00,277.0,200.89,44097,4227,0
2021-12-07 17:30:00,258.5,200.89,43732,4169,0
2021-12-07 18:00:00,258.0,201.35,43030,4186,0
2021-12-07 18:30:00,258.0,201.35,42056,4202,0
2021-12-07 19:00:00,245.0,191.51,41161,4299,0
2021-12-07 19:30:00,256.95,191.51,39638,4396,0
2021-12-07 20:00:00,245.0,183.4,37896,4451,0
2021-12-07 20:30:00,244.0,183.4,36302,4506,0
2021-12-07 21:00:00,155.7,129.22,34363,4529,0
2021-12-07 21:30:00,155.7,129.22,32252,4552,0
2021-12-07 22:00:00,240.0,177.59,30153,4547,0
2021-12-07 22:30:00,244.0,177.59,28235,4542,0
2021-12-07 23:00:00,235.0,175.02,26358,4446,0
2021-12-07 23:30:00,101.0,175.02,25036,4350,0
2021-12-08 00:00:00,0.0,172.49,24565,4281,0
2021-12-08 00:30:00,101.0,172.49,24828,4211,0
2021-12-08 01:00:00,0.0,149.48,24767,4103,0
2021-12-08 01:30:00,80.0,149.48,24209,3994,0
2021-12-08 02:00:00,234.0,145.39,23766,3884,0
2021-12-08 02:30:00,80.0,145.39,23648,3773,0
2021-12-08 03:00:00,80.0,167.47,23408,3685,0
2021-12-08 03:30:00,80.0,167.47,23116,3597,0
2021-12-08 04:00:00,252.0,197.34,22762,3511,0
2021-12-08 04:30:00,252.0,197.34,23167,3425,0
2021-12-08 05:00:00,81.0,209.14,24184,3383,0
2021-12-08 05:30:00,80.0,209.14,25270,3341,0
2021-12-08 06:00:00,245.0,203.11,28227,3245,0
2021-12-08 06:30:00,81.0,203.11,31317,3148,0
2021-12-08 07:00:00,150.0,223.27,34803,3108,0
2021-12-08 07:30:00,245.94,223.27,36968,3068,0
2021-12-08 08:00:00,250.0,219.62,38394,3016,31
2021-12-08 08:30:00,248.0,219.62,39067,2964,197
2021-12-08 09:00:00,250.0,205.46,40000,2953,583
2021-12-08 09:30:00,257.0,205.46,40182,2942,914
2021-12-08 10:00:00,257.0,207.0,40036,2929,1010
2021-12-08 10:30:00,257.0,207.0,39893,2915,1380
2021-12-08 11:00:00,256.5,208.83,39885,2895,1700
2021-12-08 11:30:00,242.5,208.83,39843,2875,1800
2021-12-08 12:00:00,156.55,212.49,39955,2827,1840
2021-12-08 12:30:00,242.5,212.49,39854,2779,1790
2021-12-08 13:00:00,256.5,215.05,39989,2745,1730
2021-12-08 13:30:00,242.5,215.05,39819,2711,1400
2021-12-08 14:00:00,257.0,215.88,39527,2632,977
2021-12-08 14:30:00,257.0,215.88,39442,2553,555
2021-12-08 15:00:00,251.46,245.87,40226,2486,221
2021-12-08 15:30:00,302.95,245.87,41106,2418,26
2021-12-08 16:00:00,276.3,261.6,42955,2416,0
2021-12-08 16:30:00,170.0,261.6,43945,2414,0
2021-12-08 17:00:00,160.05,236.57,44584,2414,1
2021-12-08 17:30:00,369.9,236.57,44251,2413,1
2021-12-08 18:00:00,369.9,219.27,43375,2406,0
2021-12-08 18:30:00,160.75,219.27,42315,2399,0
2021-12-08 19:00:00,300.0,207.02,41468,2402,0
2021-12-08 19:30:00,250.0,207.02,40515,2404,0
2021-12-08 20:00:00,300.0,202.97,39192,2417,0
2021-12-08 20:30:00,250.0,202.97,37681,2430,0
2021-12-08 21:00:00,250.0,178.13,35891,2409,0
2021-12-08 21:30:00,160.35693,178.13,33809,2387,0
2021-12-08 22:00:00,160.0,182.33,31857,2343,0
2021-12-08 22:30:00,160.0,182.33,29902,2299,0
2021-12-08 23:00:00,160.05,180.2,27964,2266,0
2021-12-08 23:30:00,160.05,180.2,26771,2232,0
2021-12-09 00:00:00,284.32231,182.15,26437,2190,0
2021-12-09 00:30:00,304.5,182.15,26727,2148,0
2021-12-09 01:00:00,289.9,177.49,26622,2132,0
2021-12-09 01:30:00,275.0,177.49,26127,2116,0
2021-12-09 02:00:00,155.05,161.98,25695,2111,0
2021-12-09 02:30:00,155.0,161.98,25339,2106,0
2021-12-09 03:00:00,285.0,178.9,24982,2105,0
2021-12-09 03:30:00,254.07611,178.9,24576,2104,0
2021-12-09 04:00:00,260.0,190.49,24538,2009,0
2021-12-09 04:30:00,260.0,190.49,24774,1914,0
2021-12-09 05:00:00,325.0,228.33,25358,1832,0
2021-12-09 05:30:00,260.0,228.33,26995,1750,0
2021-12-09 06:00:00,264.88,231.45,30239,1658,1
2021-12-09 06:30:00,260.0,231.45,33166,1565,3
2021-12-09 07:00:00,285.0,273.46,36509,1506,0
2021-12-09 07:30:00,305.0,273.46,38239,1446,0
2021-12-09 08:00:00,162.05,284.54,39978,1392,61
2021-12-09 08:30:00,162.1,284.54,40547,1338,192
2021-12-09 09:00:00,310.0,283.93,41465,1355,494
2021-12-09 09:30:00,309.95,283.93,41264,1372,1180
2021-12-09 10:00:00,329.0,284.52,40557,1398,1790
2021-12-09 10:30:00,317.5,284.52,39807,1423,2310
2021-12-09 11:00:00,309.95,279.12,39765,1459,2590
2021-12-09 11:30:00,166.2,279.12,39902,1494,2640
2021-12-09 12:00:00,166.2,284.87,40438,1505,2440
2021-12-09 12:30:00,166.3,284.87,40479,1515,1970
2021-12-09 13:00:00,167.0,282.47,40405,1546,1990
2021-12-09 13:30:00,167.06,282.47,40212,1577,1600
2021-12-09 14:00:00,167.15,303.84,40293,1629,1020
2021-12-09 14:30:00,308.45,303.84,40574,1680,523
2021-12-09 15:00:00,170.0,344.04,41108,1769,109
2021-12-09 15:30:00,170.0,344.04,41992,1858,2
2021-12-09 16:00:00,170.0,327.37,43634,1963,0
2021-12-09 16:30:00,170.0,327.37,44481,2067,3
2021-12-09 17:00:00,170.0,281.97,44772,2133,0
2021-12-09 17:30:00,167.0,281.97,44480,2199,0
2021-12-09 18:00:00,350.0,254.68,43692,2259,0
2021-12-09 18:30:00,299.0,254.68,42518,2318,0
2021-12-09 19:00:00,250.0,211.57,41745,2358,0
2021-12-09 19:30:00,170.0,211.57,40464,2398,0
2021-12-09 20:00:00,170.0,199.89,39169,2414,0
2021-12-09 20:30:00,170.25,199.89,37792,2430,0
2021-12-09 21:00:00,170.5,181.48,35766,2438,0
2021-12-09 21:30:00,250.0,181.48,33501,2445,0
2021-12-09 22:00:00,240.0,191.49,31433,2466,0
2021-12-09 22:30:00,240.0,191.49,29686,2487,0
2021-12-09 23:00:00,248.0,188.04,27516,2583,0
2021-12-09 23:30:00,265.0,188.04,26216,2679,0
2021-12-10 00:00:00,265.0,184.68,25865,2710,0
2021-12-10 00:30:00,309.74986,184.68,26077,2740,0
2021-12-10 01:00:00,304.0,164.68,25994,2805,0
2021-12-10 01:30:00,220.0,164.68,25316,2869,0
2021-12-10 02:00:00,219.0,156.12,24479,2913,0
2021-12-10 02:30:00,218.5,156.12,24044,2956,0
2021-12-10 03:00:00,218.5,164.91,23685,2954,0
2021-12-10 03:30:00,218.25,164.91,23172,2952,0
2021-12-10 04:00:00,264.0,186.5,22872,2960,0
2021-12-10 04:30:00,264.0,186.5,23163,2967,0
2021-12-10 05:00:00,265.0,233.2,23775,2963,0
2021-12-10 05:30:00,265.0,233.2,24988,2959,0
2021-12-10 06:00:00,265.0,218.77,27640,2921,0
2021-12-10 06:30:00,145.0,218.77,30460,2882,0
2021-12-10 07:00:00,257.5,240.56,33836,2830,0
2021-12-10 07:30:00,274.06,240.56,36098,2777,0
2021-12-10 08:00:00,264.0,226.31,37820,2775,44
2021-12-10 08:30:00,296.0,226.31,38231,2773,386
2021-12-10 09:00:00,296.0,216.09,38679,2821,1120
2021-12-10 09:30:00,166.1,216.09,38506,2868,1830
2021-12-10 10:00:00,238.69,212.33,38117,2913,2540
2021-12-10 10:30:00,243.02,212.33,37561,2958,3060
2021-12-10 11:00:00,226.87,217.47,37165,2983,3500
2021-12-10 11:30:00,166.1,217.47,36703,3007,3580
2021-12-10 12:00:00,166.1,219.49,36865,2983,3640
2021-12-10 12:30:00,166.1,219.49,36952,2959,3580
2021-12-10 13:00:00,166.1,234.23,36929,2889,3250
2021-12-10 13:30:00,166.26,234.23,36838,2819,2580
2021-12-10 14:00:00,309.0,251.1,36836,2710,1860
2021-12-10 14:30:00,309.0,251.1,36952,2600,1100
2021-12-10 15:00:00,304.95,283.1,38173,2479,375
2021-12-10 15:30:00,350.0,283.1,39357,2358,25
2021-12-10 16:00:00,370.0,280.47,41027,2255,0
2021-12-10 16:30:00,325.0,280.47,42360,2152,0
2021-12-10 17:00:00,309.0,260.74,43250,2091,0
2021-12-10 17:30:00,168.01,260.74,43124,2030,0
2021-12-10 18:00:00,309.0,239.13,42964,1966,0
2021-12-10 18:30:00,309.0,239.13,41755,1901,0
2021-12-10 19:00:00,292.0,218.6,40865,1851,0
2021-12-10 19:30:00,284.0,218.6,39625,1800,0
2021-12-10 20:00:00,282.0,210.97,38584,1765,0
2021-12-10 20:30:00,275.0,210.97,37197,1729,0
2021-12-10 21:00:00,260.0,204.02,35926,1674,0
2021-12-10 21:30:00,260.0,204.02,34513,1619,0
2021-12-10 22:00:00,169.6,201.85,32903,1568,0
2021-12-10 22:30:00,255.0,201.85,31256,1516,0
2021-12-10 23:00:00,265.0,196.0,29543,1452,0
2021-12-10 23:30:00,265.0,196.0,28358,1388,0
2021-12-11 00:00:00,265.0,191.46,28056,1321,0
2021-12-11 00:30:00,285.0,191.46,28541,1254,0
2021-12-11 01:00:00,283.0,188.54,28029,1191,0
2021-12-11 01:30:00,265.0,188.54,27326,1128,0
2021-12-11 02:00:00,265.0,184.53,26755,1070,0
2021-12-11 02:30:00,265.0,184.53,26306,1011,0
2021-12-11 03:00:00,265.0,184.85,26062,999,0
2021-12-11 03:30:00,265.0,184.85,25529,987,0
2021-12-11 04:00:00,265.0,191.86,25162,987,0
2021-12-11 04:30:00,265.0,191.86,25104,986,0
2021-12-11 05:00:00,265.0,217.7,25362,1005,0
2021-12-11 05:30:00,200.0,217.7,25949,1023,0
2021-12-11 06:00:00,285.0,219.1,27149,1064,0
2021-12-11 06:30:00,170.0,219.1,28223,1105,0
2021-12-11 07:00:00,265.0,236.27,29836,1221,0
2021-12-11 07:30:00,254.08,236.27,31097,1337,0
2021-12-11 08:00:00,262.31,248.67,32899,1443,27
2021-12-11 08:30:00,265.0,248.67,34259,1548,191
2021-12-11 09:00:00,169.6,242.81,35299,1706,422
2021-12-11 09:30:00,169.1,242.81,36027,1864,586
2021-12-11 10:00:00,169.6,232.71,36445,1973,773
2021-12-11 10:30:00,170.0,232.71,36512,2082,798
2021-12-11 11:00:00,265.0,216.71,36428,2162,889
2021-12-11 11:30:00,265.0,216.71,36665,2242,816
2021-12-11 12:00:00,265.0,214.85,36781,2284,740
2021-12-11 12:30:00,265.0,214.85,36876,2325,641
2021-12-11 13:00:00,265.0,214.41,36793,2374,556
2021-12-11 13:30:00,265.0,214.41,36471,2422,383
2021-12-11 14:00:00,265.0,223.98,36086,2464,194
2021-12-11 14:30:00,265.0,223.98,36051,2506,85
2021-12-11 15:00:00,265.0,243.15,36275,2534,20
2021-12-11 15:30:00,270.0,243.15,36934,2562,3
2021-12-11 16:00:00,275.0,247.75,38150,2535,0
2021-12-11 16:30:00,172.1,247.75,38624,2507,0
2021-12-11 17:00:00,172.1,227.51,39695,2508,0
2021-12-11 17:30:00,172.1,227.51,39654,2509,0
2021-12-11 18:00:00,172.2,216.77,38812,2489,0
2021-12-11 18:30:00,172.1,216.77,37635,2468,0
2021-12-11 19:00:00,265.0,210.46,36285,2454,0
2021-12-11 19:30:00,172.2,210.46,34960,2439,0
2021-12-11 20:00:00,172.2,202.48,33652,2383,0
2021-12-11 20:30:00,260.0,202.48,32765,2327,0
2021-12-11 21:00:00,243.09,175.53,31492,2271,0
2021-12-11 21:30:00,239.01,175.53,30384,2215,0
2021-12-11 22:00:00,213.24791,215.92,28810,2170,0
2021-12-11 22:30:00,172.1,215.92,27563,2125,0
2021-12-11 23:00:00,110.2,216.42,26225,2073,0
2021-12-11 23:30:00,110.5,216.42,24931,2020,0
2021-12-12 00:00:00,110.4,192.66,24819,1972,0
2021-12-12 00:30:00,265.0,192.66,25163,1924,0
2021-12-12 01:00:00,295.0,183.69,24561,1893,0
2021-12-12 01:30:00,269.0,183.69,24002,1862,0
2021-12-12 02:00:00,265.0,179.36,23412,1821,0
2021-12-12 02:30:00,275.0,179.36,22898,1779,0
2021-12-12 03:00:00,269.0,178.56,22608,1762,0
2021-12-12 03:30:00,110.5,178.56,22142,1745,0
2021-12-12 04:00:00,110.3,185.24,21893,1701,0
2021-12-12 04:30:00,110.3,185.24,21805,1657,0
2021-12-12 05:00:00,110.2,218.19,21851,1603,0
2021-12-12 05:30:00,110.3,218.19,21967,1548,0
2021-12-12 06:00:00,180.21,198.52,22759,1488,0
2021-12-12 06:30:00,183.87,198.52,23657,1428,0
2021-12-12 07:00:00,255.0,210.99,24816,1398,0
2021-12-12 07:30:00,295.0,210.99,25752,1368,0
2021-12-12 08:00:00,126.0,225.36,27272,1376,14
2021-12-12 08:30:00,270.0,225.36,28870,1383,114
2021-12-12 09:00:00,126.0,260.17,30403,1449,313
2021-12-12 09:30:00,160.5,260.17,31130,1514,590
2021-12-12 10:00:00,171.0,260.62,31769,1572,1010
2021-12-12 10:30:00,140.0,260.62,31949,1630,1360
2021-12-12 11:00:00,140.0,264.13,32168,1679,1440
2021-12-12 11:30:00,140.0,264.13,32752,1728,1370
2021-12-12 12:00:00,140.0,240.24,33275,1750,1320
2021-12-12 12:30:00,130.0,240.24,33409,1772,1320
2021-12-12 13:00:00,140.0,219.44,33309,1824,1130
2021-12-12 13:30:00,140.0,219.44,33171,1875,696
2021-12-12 14:00:00,143.1,209.62,33272,1960,626
2021-12-12 14:30:00,141.1,209.62,33058,2045,331
2021-12-12 15:00:00,147.0,260.9,34162,2107,67
2021-12-12 15:30:00,148.1,260.9,35320,2168,3
2021-12-12 16:00:00,161.0,241.63,36832,2257,0
2021-12-12 16:30:00,282.5,241.63,38032,2346,0
2021-12-12 17:00:00,277.0,220.61,38659,2462,0
2021-12-12 17:30:00,161.0,220.61,38275,2578,1
2021-12-12 18:00:00,148.2,211.64,37098,2706,0
2021-12-12 18:30:00,148.0,211.64,36142,2833,0
2021-12-12 19:00:00,-20.0,205.14,34444,2971,0
2021-12-12 19:30:00,-63.72,205.14,32794,3109,0
2021-12-12 20:00:00,100.0,210.28,31674,3259,0
2021-12-12 20:30:00,70.36121,210.28,30371,3408,0
2021-12-12 21:00:00,148.2,174.29,29058,3494,0
2021-12-12 21:30:00,110.0,174.29,27319,3580,0
2021-12-12 22:00:00,240.0,175.73,25549,3643,0
2021-12-12 22:30:00,154.94,175.73,24286,3706,0
2021-12-12 23:00:00,140.0,161.75,22769,3711,0
2021-12-12 23:30:00,0.0,161.75,21677,3715,0
2021-12-13 00:00:00,240.0,162.02,21317,3657,0
2021-12-13 00:30:00,267.95,162.02,21860,3599,0
2021-12-13 01:00:00,240.0,153.04,21732,3493,0
2021-12-13 01:30:00,240.0,153.04,21330,3386,0
2021-12-13 02:00:00,240.0,166.05,20999,3225,0
2021-12-13 02:30:00,240.0,166.05,20854,3064,0
2021-12-13 03:00:00,126.0,185.89,20794,2876,0
2021-12-13 03:30:00,240.0,185.89,20673,2687,0
2021-12-13 04:00:00,240.0,209.34,20951,2532,0
2021-12-13 04:30:00,260.0,209.34,21458,2377,0
2021-12-13 05:00:00,260.0,248.66,22451,2231,0
2021-12-13 05:30:00,76.43,248.66,23705,2085,0
2021-12-13 06:00:00,268.0,197.52,26759,1967,0
2021-12-13 06:30:00,76.43,197.52,29661,1848,0
2021-12-13 07:00:00,76.43,250.63,33270,1769,0
2021-12-13 07:30:00,100.0,250.63,35345,1689,0
2021-12-13 08:00:00,275.0,257.6,36944,1661,12
2021-12-13 08:30:00,280.0,257.6,37128,1633,106
2021-12-13 09:00:00,298.42,258.76,37674,1602,252
2021-12-13 09:30:00,304.9,258.76,37817,1571,416
2021-12-13 10:00:00,307.42,255.36,38109,1574,583
2021-12-13 10:30:00,307.62,255.36,38099,1577,659
2021-12-13 11:00:00,303.0704,250.92,38343,1587,742
2021-12-13 11:30:00,304.9,250.92,38373,1597,748
2021-12-13 12:00:00,309.9,255.57,38602,1622,731
2021-12-13 12:30:00,314.26,255.57,38704,1646,740
2021-12-13 13:00:00,320.0,262.71,38696,1604,726
2021-12-13 13:30:00,298.07,262.71,38667,1561,504
2021-12-13 14:00:00,288.04,278.74,38879,1530,325
2021-12-13 14:30:00,301.44,278.74,38846,1498,174
2021-12-13 15:00:00,298.52,307.76,39185,1472,47
2021-12-13 15:30:00,299.29,307.76,40397,1446,3
2021-12-13 16:00:00,305.69,334.32,41979,1430,0
2021-12-13 16:30:00,322.42,334.32,43158,1414,0
2021-12-13 17:00:00,105.0,299.03,43531,1420,0
2021-12-13 17:30:00,292.39,299.03,43566,1425,1
2021-12-13 18:00:00,289.11,272.32,43129,1407,0
2021-12-13 18:30:00,105.0,272.32,42174,1388,2
2021-12-13 19:00:00,325.0,234.0,40951,1362,0
2021-12-13 19:30:00,173.25,234.0,39942,1335,0
2021-12-13 20:00:00,324.0,227.12,38318,1322,0
2021-12-13 20:30:00,324.0,227.12,36641,1309,0
2021-12-13 21:00:00,305.0,224.22,34586,1293,0
2021-12-13 21:30:00,290.0,224.22,32986,1276,0
2021-12-13 22:00:00,173.0,225.75,31218,1266,0
2021-12-13 22:30:00,280.0,225.75,29335,1255,0
2021-12-13 23:00:00,280.0,224.21,27427,1238,0
2021-12-13 23:30:00,260.0,224.21,26278,1221,0
2021-12-14 00:00:00,260.0,223.12,25818,1268,0
2021-12-14 00:30:00,260.0,223.12,26112,1315,0
2021-12-14 01:00:00,0.0,211.72,25664,1363,0
2021-12-14 01:30:00,-49.0,211.72,25086,1411,0
2021-12-14 02:00:00,174.0,204.32,24419,1489,0
2021-12-14 02:30:00,170.0,204.32,24132,1566,0
2021-12-14 03:00:00,170.0,185.36,23592,1678,0
2021-12-14 03:30:00,174.0,185.36,23071,1789,0
2021-12-14 04:00:00,174.0,219.72,22853,1851,0
2021-12-14 04:30:00,174.0,219.72,22794,1912,0
2021-12-14 05:00:00,174.0,244.65,23639,1973,0
2021-12-14 05:30:00,0.0,244.65,24647,2034,0
2021-12-14 06:00:00,0.0,268.44,27412,2066,0
2021-12-14 06:30:00,0.0,268.44,30079,2097,0
2021-12-14 07:00:00,0.0,283.69,33444,2139,0
2021-12-14 07:30:00,176.5,283.69,35490,2181,0
2021-12-14 08:00:00,167.78,283.67,36794,2244,3
2021-12-14 08:30:00,76.43,283.67,37198,2306,64
2021-12-14 09:00:00,300.56,275.74,37487,2333,233
2021-12-14 09:30:00,76.43,275.74,37444,2359,550
2021-12-14 10:00:00,300.56,268.66,37431,2432,867
2021-12-14 10:30:00,314.56,268.66,37228,2505,1000
2021-12-14 11:00:00,311.4,273.2,37144,2552,1200
2021-12-14 11:30:00,290.0,273.2,37037,2599,1190
2021-12-14 12:00:00,279.0,276.71,37324,2635,1110
2021-12-14 12:30:00,232.6,276.71,37327,2670,1040
2021-12-14 13:00:00,279.0,284.01,37310,2676,843
2021-12-14 13:30:00,178.0,284.01,36877,2681,788
2021-12-14 14:00:00,100.0,303.21,36947,2683,560
2021-12-14 14:30:00,76.43,303.21,36940,2684,198
2021-12-14 15:00:00,177.0,342.08,37215,2665,44
2021-12-14 15:30:00,176.0,342.08,38410,2646,3
2021-12-14 16:00:00,180.0,332.57,40084,2625,0
2021-12-14 16:30:00,150.0,332.57,41357,2603,0
2021-12-14 17:00:00,270.07,304.6,41878,2617,0
2021-12-14 17:30:00,270.28,304.6,41748,2630,0
2021-12-14 18:00:00,348.14,288.39,41066,2641,0
2021-12-14 18:30:00,76.43,288.39,40112,2651,0
2021-12-14 19:00:00,162.27296,247.44,38949,2653,0
2021-12-14 19:30:00,130.16,247.44,37742,2655,0
2021-12-14 20:00:00,320.0,236.03,36324,2667,0
2021-12-14 20:30:00,184.0,236.03,34866,2678,0
2021-12-14 21:00:00,181.1,204.18,33111,2663,0
